img,path_contorno,path_origin,is_good
078.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\078.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\078.JPEG,False
079.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\079.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\079.JPEG,False
080.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\080.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\080.JPEG,False
081.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\081.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\081.JPEG,False
082.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\082.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\082.JPEG,False
083.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\083.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\083.JPEG,False
084.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\084.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\084.JPEG,False
085.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\085.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\085.JPEG,False
086.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\086.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\086.jpeg,False
087.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\087.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\087.jpeg,False
088.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\088.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\088.jpeg,False
089.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\089.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\089.jpeg,False
090.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\090.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\090.jpeg,False
091.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\091.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\091.JPEG,False
092.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\092.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\092.JPEG,False
093.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\093.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\093.JPEG,False
094.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\094.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\094.JPEG,False
095.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\095.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\095.JPEG,True
096.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\096.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\096.JPEG,False
097.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\097.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\097.JPEG,False
098.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\098.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\098.JPEG,False
099.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\099.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\099.JPEG,False
100.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\100.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\100.JPEG,False
101.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\101.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\101.JPEG,False
102.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\102.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\102.JPEG,False
103.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\103.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\103.JPEG,False
104.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\104.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\104.JPEG,False
105.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\105.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\105.JPEG,False
106.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\106.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\106.JPEG,False
107.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\107.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\107.JPEG,False
108.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\108.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\108.JPEG,False
109.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\originalGrayDataset\gaussian_canny\109.JPEG,..\data_EP2/normalizedDataset\originalGrayDataset\109.JPEG,False
001.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\001.JPEG,..\data_EP2/originalGrayDataset\001.jpeg,True
002.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\002.JPEG,..\data_EP2/originalGrayDataset\002.jpeg,False
003.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\003.JPEG,..\data_EP2/originalGrayDataset\003.jpeg,False
004.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\004.JPEG,..\data_EP2/originalGrayDataset\004.jpeg,False
005.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\005.JPEG,..\data_EP2/originalGrayDataset\005.jpeg,False
006.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\006.JPEG,..\data_EP2/originalGrayDataset\006.jpeg,False
007.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\007.JPEG,..\data_EP2/originalGrayDataset\007.jpeg,True
008.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\008.JPEG,..\data_EP2/originalGrayDataset\008.jpeg,False
009.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\009.JPEG,..\data_EP2/originalGrayDataset\009.jpeg,False
010.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\010.JPEG,..\data_EP2/originalGrayDataset\010.jpeg,False
011.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\011.JPEG,..\data_EP2/originalGrayDataset\011.jpeg,False
012.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\012.JPEG,..\data_EP2/originalGrayDataset\012.jpeg,False
013.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\013.JPEG,..\data_EP2/originalGrayDataset\013.jpeg,False
014.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\014.JPEG,..\data_EP2/originalGrayDataset\014.jpeg,False
015.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\015.JPEG,..\data_EP2/originalGrayDataset\015.jpeg,True
016.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\016.JPEG,..\data_EP2/originalGrayDataset\016.jpeg,True
017.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\017.JPEG,..\data_EP2/originalGrayDataset\017.jpeg,True
018.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\018.JPEG,..\data_EP2/originalGrayDataset\018.jpeg,False
019.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\019.JPEG,..\data_EP2/originalGrayDataset\019.jpeg,True
020.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\020.JPEG,..\data_EP2/originalGrayDataset\020.JPEG,True
021.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\021.JPEG,..\data_EP2/originalGrayDataset\021.JPEG,True
022.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\022.JPEG,..\data_EP2/originalGrayDataset\022.JPEG,True
023.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\023.JPEG,..\data_EP2/originalGrayDataset\023.JPEG,False
024.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\024.JPEG,..\data_EP2/originalGrayDataset\024.JPEG,False
025.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\025.JPEG,..\data_EP2/originalGrayDataset\025.JPEG,False
026.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\026.JPEG,..\data_EP2/originalGrayDataset\026.JPEG,False
027.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\027.JPEG,..\data_EP2/originalGrayDataset\027.JPEG,True
028.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\028.JPEG,..\data_EP2/originalGrayDataset\028.JPEG,True
029.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\029.JPEG,..\data_EP2/originalGrayDataset\029.JPEG,True
030.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\030.JPEG,..\data_EP2/originalGrayDataset\030.JPEG,False
031.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\031.JPEG,..\data_EP2/originalGrayDataset\031.JPEG,True
032.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\032.JPEG,..\data_EP2/originalGrayDataset\032.JPEG,False
033.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\033.JPEG,..\data_EP2/originalGrayDataset\033.JPEG,False
034.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\034.JPEG,..\data_EP2/originalGrayDataset\034.JPEG,False
035.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\035.JPEG,..\data_EP2/originalGrayDataset\035.JPEG,False
036.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\036.JPEG,..\data_EP2/originalGrayDataset\036.JPEG,False
037.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\037.JPEG,..\data_EP2/originalGrayDataset\037.JPEG,False
038.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\038.JPEG,..\data_EP2/originalGrayDataset\038.JPEG,False
039.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\039.JPEG,..\data_EP2/originalGrayDataset\039.JPEG,True
040.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\040.JPEG,..\data_EP2/originalGrayDataset\040.JPEG,False
041.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\041.JPEG,..\data_EP2/originalGrayDataset\041.JPEG,True
042.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\042.JPEG,..\data_EP2/originalGrayDataset\042.JPEG,False
043.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\043.JPEG,..\data_EP2/originalGrayDataset\043.JPEG,True
044.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\044.JPEG,..\data_EP2/originalGrayDataset\044.JPEG,True
045.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\045.JPEG,..\data_EP2/originalGrayDataset\045.JPEG,True
046.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\046.JPEG,..\data_EP2/originalGrayDataset\046.JPEG,False
047.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\047.JPEG,..\data_EP2/originalGrayDataset\047.JPEG,True
048.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\048.JPEG,..\data_EP2/originalGrayDataset\048.JPEG,False
049.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\049.JPEG,..\data_EP2/originalGrayDataset\049.JPEG,True
050.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\050.JPEG,..\data_EP2/originalGrayDataset\050.JPEG,False
051.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\051.JPEG,..\data_EP2/originalGrayDataset\051.JPEG,False
052.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\052.JPEG,..\data_EP2/originalGrayDataset\052.JPEG,True
053.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\053.JPEG,..\data_EP2/originalGrayDataset\053.JPEG,False
054.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\054.JPEG,..\data_EP2/originalGrayDataset\054.JPEG,False
055.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\055.JPEG,..\data_EP2/originalGrayDataset\055.JPEG,True
056.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\056.JPEG,..\data_EP2/originalGrayDataset\056.JPEG,True
057.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\057.JPEG,..\data_EP2/originalGrayDataset\057.JPEG,False
058.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\058.JPEG,..\data_EP2/originalGrayDataset\058.JPEG,True
059.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\059.JPEG,..\data_EP2/originalGrayDataset\059.JPEG,True
060.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\060.JPEG,..\data_EP2/originalGrayDataset\060.jpeg,False
061.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\061.JPEG,..\data_EP2/originalGrayDataset\061.jpeg,False
062.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\062.JPEG,..\data_EP2/originalGrayDataset\062.jpeg,False
063.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\063.JPEG,..\data_EP2/originalGrayDataset\063.JPEG,True
064.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\064.JPEG,..\data_EP2/originalGrayDataset\064.JPEG,True
065.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\065.JPEG,..\data_EP2/originalGrayDataset\065.JPEG,True
066.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\066.JPEG,..\data_EP2/originalGrayDataset\066.JPEG,False
067.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\067.JPEG,..\data_EP2/originalGrayDataset\067.JPEG,True
068.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\068.JPEG,..\data_EP2/originalGrayDataset\068.JPEG,True
069.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\069.JPEG,..\data_EP2/originalGrayDataset\069.JPEG,False
070.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\070.JPEG,..\data_EP2/originalGrayDataset\070.JPEG,False
071.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\071.JPEG,..\data_EP2/originalGrayDataset\071.JPEG,False
072.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\072.JPEG,..\data_EP2/originalGrayDataset\072.JPEG,False
073.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\073.JPEG,..\data_EP2/originalGrayDataset\073.JPEG,False
074.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\074.JPEG,..\data_EP2/originalGrayDataset\074.JPEG,True
075.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\075.JPEG,..\data_EP2/originalGrayDataset\075.JPEG,True
076.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\076.JPEG,..\data_EP2/originalGrayDataset\076.JPEG,True
077.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\077.JPEG,..\data_EP2/originalGrayDataset\077.JPEG,False
078.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\078.JPEG,..\data_EP2/originalGrayDataset\078.JPEG,False
079.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\079.JPEG,..\data_EP2/originalGrayDataset\079.JPEG,False
080.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\080.JPEG,..\data_EP2/originalGrayDataset\080.JPEG,False
081.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\081.JPEG,..\data_EP2/originalGrayDataset\081.JPEG,True
082.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\082.JPEG,..\data_EP2/originalGrayDataset\082.JPEG,True
083.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\083.JPEG,..\data_EP2/originalGrayDataset\083.JPEG,False
084.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\084.JPEG,..\data_EP2/originalGrayDataset\084.JPEG,False
085.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\085.JPEG,..\data_EP2/originalGrayDataset\085.JPEG,True
086.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\086.JPEG,..\data_EP2/originalGrayDataset\086.jpeg,False
087.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\087.JPEG,..\data_EP2/originalGrayDataset\087.jpeg,False
088.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\088.JPEG,..\data_EP2/originalGrayDataset\088.jpeg,False
089.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\089.JPEG,..\data_EP2/originalGrayDataset\089.jpeg,False
090.jpeg,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\090.JPEG,..\data_EP2/originalGrayDataset\090.jpeg,False
091.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\091.JPEG,..\data_EP2/originalGrayDataset\091.JPEG,False
092.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\092.JPEG,..\data_EP2/originalGrayDataset\092.JPEG,False
093.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\093.JPEG,..\data_EP2/originalGrayDataset\093.JPEG,False
094.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\094.JPEG,..\data_EP2/originalGrayDataset\094.JPEG,False
095.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\095.JPEG,..\data_EP2/originalGrayDataset\095.JPEG,False
096.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\096.JPEG,..\data_EP2/originalGrayDataset\096.JPEG,False
097.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\097.JPEG,..\data_EP2/originalGrayDataset\097.JPEG,False
098.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\098.JPEG,..\data_EP2/originalGrayDataset\098.JPEG,False
099.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\099.JPEG,..\data_EP2/originalGrayDataset\099.JPEG,False
100.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\100.JPEG,..\data_EP2/originalGrayDataset\100.JPEG,False
101.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\101.JPEG,..\data_EP2/originalGrayDataset\101.JPEG,False
102.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\102.JPEG,..\data_EP2/originalGrayDataset\102.JPEG,False
103.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\103.JPEG,..\data_EP2/originalGrayDataset\103.JPEG,False
104.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\104.JPEG,..\data_EP2/originalGrayDataset\104.JPEG,False
106.JPEG,..\data_EP3\segmentedDataset\originalGrayDataset\gaussian_canny\106.JPEG,..\data_EP2/originalGrayDataset\106.JPEG,False
